sound,mfcc 1,mfcc 2,mfcc 3,mfcc 4,mfcc 5,mfcc 6,mfcc 7,mfcc 8,mfcc 9,mfcc 10,mfcc 11,mfcc 12,chroma_stft,spec_cent,spec_bw,rolloff,zcr 
7,-2.7726,-2.2907,-0.4716,-1.6773,-2.2692,-1.4561,-2.0447,-1.1128,-3.9938,-0.8221,0.5922,-0.9422,0.3267,4918.28,5865.83,15179.6,0.0899
7,-2.7726,-1.2441,-0.9417,-1.6626,-0.6139,-0.5486,-1.2196,-0.3777,0.1861,-0.2467,-1.0451,3.02,0.2617,4897.45,5925.54,14950.8,0.0879
7,-2.7726,-0.381,1.1522,-1.598,0.4276,0.0858,1.1654,-0.632,1.4988,0.739,0.3963,-0.72,0.2578,4715.25,5671.54,13661.0,0.0752
7,-2.7726,2.4254,-0.538,0.6911,0.6498,2.5928,-1.0079,-1.4926,-1.341,0.3107,-0.4747,1.9749,0.3279,4704.11,5839.65,14012.7,0.0917
7,-2.7726,-0.3846,-0.6764,-1.0889,-1.5482,-0.9555,-0.7974,0.2044,-1.1049,-0.4226,0.4079,0.75,0.3229,4818.28,5801.93,13397.7,0.0905
7,-2.7726,-2.7964,-0.1677,-2.1151,-0.4662,-1.2093,-1.1249,0.7241,1.8807,0.5552,-2.0218,2.0072,0.2539,4806.16,5845.11,14798.7,0.0887
7,-2.7726,-1.008,-1.9818,2.065,-1.1161,0.1825,-1.5732,1.6108,-0.34,0.005,-1.3704,0.8925,0.2898,4786.64,5805.51,13631.9,0.0869
7,-2.7726,0.177,2.2607,-1.3677,-0.2631,0.1952,-0.5625,-1.549,-0.8079,2.4621,2.7908,0.1041,0.3786,4820.36,5848.33,14038.3,0.0868
7,-2.7726,-3.4112,0.6005,1.0129,2.3664,1.7432,-1.6074,-0.9905,-0.1853,1.5987,0.2528,1.0433,0.272,4628.71,5690.39,13659.2,0.0747
7,-2.7726,-0.9178,-2.1464,-2.9098,-0.6921,0.9496,0.122,-0.3877,1.6337,1.3457,-0.3531,-0.8533,0.2897,4656.75,5738.33,10282.1,0.0853
7,-2.7726,0.8385,3.6129,4.3033,3.8128,2.4702,0.9088,0.3689,1.2289,0.5444,-2.1041,-0.6976,0.3421,4937.74,5966.94,15576.6,0.0892
7,-2.7726,0.8976,0.0432,-1.02,1.2764,-1.6031,3.2538,-0.9167,0.3261,-0.6688,-0.6902,-1.1512,0.339,4819.42,5896.97,14693.7,0.0888
7,-2.7726,-1.414,1.365,-1.4807,0.6652,-3.1573,-2.1286,-0.6313,0.0018,-1.9055,-1.4756,-0.1629,0.3339,4820.28,5917.35,14007.3,0.0895
7,-2.7726,0.5787,0.6986,0.4969,0.1517,0.0936,0.6427,1.5134,2.0164,-0.7557,1.4124,-1.4752,0.3526,4686.12,5772.96,13427.3,0.0836
7,-2.7726,-0.7222,-0.1191,-0.2188,-0.4469,-0.6756,-3.3537,-0.6169,-3.3652,-0.3735,2.9409,-0.9737,0.2895,4674.07,5612.48,11868.4,0.0707
7,-2.7726,1.4232,-0.069,-0.9078,0.7008,1.3466,1.5844,-0.3055,-0.7544,-0.3628,1.4693,-1.5332,0.3044,4864.79,5882.14,14560.5,0.0847
7,-2.7726,-1.4606,0.4773,-1.1205,-0.6382,-2.4555,-2.3295,-2.3388,-1.4298,-1.1776,1.9827,-1.3204,0.2863,4756.11,5817.19,14767.7,0.0868
7,-2.7726,-0.8805,-0.2323,-0.3319,-1.5652,-1.289,0.0977,-0.1131,-0.8384,-0.551,-1.0189,-0.371,0.3242,4923.61,5856.84,14676.2,0.0895
7,-2.7726,-2.6022,-0.3206,-0.835,-0.1413,-0.3158,-1.1384,-1.0417,-1.6346,1.5145,0.475,-1.1506,0.3588,4888.2,5883.09,15330.3,0.0936
7,-2.7726,-5.995,-1.329,-0.3295,-0.1183,0.23,-0.2184,-0.6052,-1.0025,-1.4697,0.65,1.3991,0.2468,4725.22,5811.43,13187.7,0.0834
7,-2.7726,-4.214,0.5953,0.0066,-0.1905,-2.3567,3.0749,-0.65,3.2105,0.1685,2.2305,-0.4623,0.275,4524.48,5663.86,10572.8,0.071
7,-2.7726,-2.5321,0.8326,0.5056,1.4729,0.8152,-2.48,-0.7186,-0.9933,0.39,-1.078,-1.628,0.3269,4808.66,5866.14,14665.5,0.0877
7,-2.7726,0.2101,-0.8709,0.9673,0.1639,-0.6816,-0.0424,-0.2825,-0.596,-0.4892,0.4519,-0.4793,0.2973,4694.51,5880.27,14257.7,0.0847
7,-2.7726,-1.4181,-1.7574,0.7886,-0.1513,1.1137,-0.6582,-0.2972,-2.4453,-2.3512,-1.7744,0.0084,0.3056,4795.19,5845.28,13796.1,0.0889
7,-2.7726,-3.0518,-1.2131,-1.9442,0.0006,-1.8784,1.1744,-0.3538,-1.3789,-1.7256,-0.4014,-2.9435,0.3315,4745.19,5722.77,10959.1,0.0807
7,-2.7726,-1.9012,-1.2465,-0.6889,-0.3848,-0.5827,-0.803,-0.7578,-0.7007,-0.7809,0.5437,3.0784,0.3281,4807.54,5826.04,14875.4,0.0878
7,-2.7726,0.0064,1.0349,-1.3239,2.511,0.3321,-0.985,-0.8945,-1.676,-2.9983,-1.2514,-2.1004,0.3092,4621.37,5605.05,10685.9,0.0713
7,-2.7726,-1.2214,-1.6244,-1.1561,-0.8785,0.0415,-0.0936,-2.0408,0.06,0.0524,0.4559,-1.0335,0.2875,4745.5,5836.28,12041.1,0.0829
7,-2.7726,-2.8488,-0.0443,-3.2821,-1.5136,0.17,0.1564,0.8987,4.2235,0.9709,1.4862,-0.8887,0.3236,4778.27,5835.65,13137.9,0.0853
7,-2.7726,0.3077,-0.5186,-5.3956,-1.7355,0.1986,-0.4965,0.3314,-1.1496,-1.2059,-1.0609,0.8902,0.3518,4620.43,5774.69,9589.0,0.0828
7,-2.7726,-2.3744,-0.7384,-4.1822,-2.042,-0.7492,-0.8142,0.4759,-0.2101,1.8059,2.934,4.9901,0.31,4691.24,5830.97,10481.3,0.0833
7,-2.7726,-2.3458,-1.9549,1.8584,0.4158,0.1584,-1.2278,0.0849,0.6383,0.1918,0.5621,-0.6951,0.365,4629.57,5675.87,11651.3,0.0789
7,-2.7726,-1.9929,-2.3343,2.898,0.409,1.414,1.1511,1.3021,1.0256,1.3696,-0.2616,0.4124,0.3629,4553.33,5750.75,8687.3,0.0816
7,-2.7726,-2.3688,-3.5593,2.2695,0.4718,0.5851,6.0471,6.3994,5.2478,4.7631,0.9753,-0.7749,0.4211,4612.9,5775.85,9667.06,0.0809
7,-2.7726,1.8386,6.7363,-1.0687,3.5222,1.1695,2.4393,-0.0129,-0.3428,0.3629,1.5853,0.8873,0.3983,4396.92,5724.41,7897.3,0.0789
7,-2.7726,-2.2118,-0.206,0.0291,-0.8396,1.4402,-0.967,-0.6048,-1.0765,-2.4801,-1.7635,-0.3767,0.4003,4633.17,5813.35,8829.96,0.0835
7,-2.7726,-1.2685,1.3076,0.8784,1.1664,-1.4805,3.193,1.4131,0.6179,0.7472,4.3087,0.6304,0.302,4528.76,5808.89,9410.01,0.0795
7,-2.7726,1.0061,1.4635,-0.8736,1.0569,2.627,2.4149,-0.8484,-0.042,-0.1097,-0.5798,-1.6108,0.366,4511.47,5697.54,9786.84,0.0685
7,-2.7726,-1.6531,-0.3375,-1.2191,-0.102,-0.427,0.9644,1.1501,-0.709,-2.4564,-1.1457,-0.6975,0.3378,4349.65,5702.85,6019.88,0.0748
7,-0.0719,-0.9081,-1.683,-0.802,-0.878,-0.2797,-0.6221,-1.7573,-0.7923,1.778,-0.3524,-0.0665,0.3911,4644.89,6130.51,6686.06,0.092
7,-2.7726,-6.1569,1.1847,1.452,0.7235,0.2454,-0.7899,-1.9532,-2.2247,-0.3432,3.5607,2.2476,0.4229,4536.68,5788.19,8403.33,0.0826
7,-2.7726,-0.6316,-0.6733,-1.7998,-0.4987,-1.2952,1.2348,-1.8047,-1.2569,-0.1482,-1.7098,-0.1512,0.3563,4535.68,5744.52,6194.83,0.075
7,-2.7726,-2.2266,-1.8491,-2.7433,-1.4523,-1.2733,-2.3241,-3.6178,-0.3626,-0.0327,0.5174,-0.3649,0.3712,4431.31,5693.3,5890.68,0.0749
7,-0.5987,-0.0427,-1.56,-1.4418,-1.1795,-0.8329,-3.4319,0.2292,-1.2011,-1.7262,-3.3836,-2.593,0.4001,4741.29,6160.1,7841.67,0.0864
7,-2.7726,-1.0621,-0.4666,-4.3754,-2.1666,-1.6497,-1.1106,4.1023,4.3144,1.3907,3.4178,-1.3996,0.3626,4608.81,5755.05,7540.66,0.0765
7,-2.7726,-1.2538,-0.1853,-0.5883,-1.3305,-1.1305,-1.8477,-0.5138,-1.582,-1.3665,-1.1893,-0.9605,0.3726,4474.05,5751.13,6182.72,0.0755
7,-2.7726,-2.4538,0.0856,-0.8309,0.3879,0.7501,1.531,-0.6004,-0.1928,-0.2844,0.2426,-0.19,0.3475,4379.36,5733.49,6800.45,0.0788
7,-2.7726,-5.6833,-2.7847,-1.5923,-0.7898,0.6864,0.8901,-0.0637,-0.2712,-0.2079,-0.2074,0.5246,0.3256,4459.82,5804.18,8313.16,0.0778
7,-2.7726,-1.9869,-1.6556,-0.8376,-0.7198,2.8896,-0.9612,0.595,1.0527,-1.139,-1.1683,1.517,0.4044,4555.78,5738.84,7708.89,0.0797
7,-2.7726,-4.0511,-0.038,-1.7983,-0.2715,2.9301,1.8426,0.3244,-0.0152,-1.459,1.2641,-1.0969,0.3397,4405.32,5595.08,6897.8,0.0677
7,-2.7726,2.1972,0.2046,-1.2786,-0.9666,0.2465,-0.1448,-0.079,1.3007,-2.2113,0.0333,1.5863,0.3832,4495.67,5761.23,8602.51,0.076
7,-2.7726,1.1386,0.9145,-0.1358,0.0866,-0.5548,-1.0779,0.9051,-1.0984,-2.9799,0.1034,-0.3739,0.3106,4511.64,5759.83,7434.34,0.0775
7,-2.7726,-1.1534,-0.0047,2.4153,-0.1632,-0.3652,-1.7963,0.6712,-0.3813,0.6797,0.3494,2.3089,0.3427,4362.52,5676.83,5793.78,0.0749
7,-2.7726,-1.6419,0.1061,-0.3505,-1.3496,-0.5378,-0.6415,-2.101,-1.8728,-0.2178,-1.4759,-0.0048,0.3672,4504.84,5738.31,6955.22,0.0784
7,-0.1216,-1.2242,-0.4244,-1.2749,-1.4777,-1.4233,-0.8676,-1.2432,-0.9108,-0.7817,-0.5764,0.2223,0.3656,4701.71,6114.75,6402.09,0.0916
7,-3.399,-0.2737,-0.1947,-1.9259,-0.9867,-1.3028,-2.6008,-1.6305,-0.9727,-0.6718,0.2053,-1.2887,0.389,4608.31,6096.21,6747.07,0.0835
7,-2.7726,-3.33,-1.0232,0.6527,-0.48,-0.915,-0.4795,-1.6459,-1.4666,-0.2802,-0.7861,-2.9375,0.3404,4450.72,5671.25,5892.02,0.074
7,-1.1669,-5.1609,-2.0079,-0.1738,-1.3287,-0.3636,-1.0609,-0.4401,-0.7477,-3.2184,-2.4359,-1.8634,0.3803,4792.27,6140.12,8159.74,0.0946
7,-2.7726,-0.9632,-1.9882,-3.1465,-1.9583,-4.5996,-0.7368,-1.201,-0.1662,-0.0125,-0.4178,-0.4555,0.4113,4589.99,5710.0,7310.52,0.0765
7,-2.7726,-6.0913,0.0404,-5.546,-2.6391,-2.1975,-0.4312,-1.2813,-0.5086,-0.0674,-2.9057,-0.8196,0.3314,4524.68,5734.67,6988.87,0.0764
7,-2.7726,-2.9135,-0.2376,0.0758,-0.8933,-0.8609,-1.871,-1.3877,-0.9634,-4.2017,-1.5694,-2.8776,0.3602,4565.22,5734.14,7679.28,0.0774
7,-2.7726,-2.9986,-0.9144,-3.5889,-1.6798,-1.0303,-1.9611,-3.7526,-0.6679,-1.6159,-2.2681,-1.0848,0.4141,4444.65,5637.39,6831.41,0.0642
7,-2.7726,-1.2122,-3.7502,-2.1224,-0.594,-0.7984,-0.6278,-1.4281,-0.8955,-2.2015,-1.7528,-0.3466,0.3705,4450.91,5712.61,6547.44,0.0741
8,1.1673,-1.5271,5.6085,6.9895,1.5905,5.7646,0.4552,1.5748,-1.1139,1.8128,3.9403,2.5768,0.3208,6794.17,6007.14,17488.5,0.1539
8,-2.7726,2.4409,2.0528,2.0123,4.2915,2.7834,1.2088,-1.3522,0.5115,1.9015,2.5751,-0.4401,0.3514,6483.86,5743.72,16314.1,0.1357
8,-2.7726,0.731,1.5887,-0.5453,2.3931,-0.0106,0.4808,-0.1514,-1.1972,-1.6017,3.3743,-0.8051,0.3796,6619.68,5595.36,16101.5,0.1497
8,-2.7726,-3.3104,-1.0572,-1.0988,-1.0553,-0.4622,0.1894,-0.8,0.578,3.8165,-0.538,0.3171,0.4087,6741.49,5626.63,16342.4,0.1569
8,-1.0524,-0.7616,-2.2756,2.7617,-0.7981,-1.057,-0.7843,-0.0554,2.379,-1.3004,-0.2347,0.5401,0.4504,7011.84,5955.57,17338.3,0.1739
8,-2.7726,-3.5324,-0.4627,-1.7207,0.4878,-1.0726,-0.7323,-1.3103,-1.1779,3.3932,0.1556,0.9595,0.3924,6783.99,5733.04,16432.5,0.1601
8,-2.7726,-1.8976,0.144,0.959,0.6661,3.8071,5.2299,2.3111,2.2939,0.7796,-0.5738,0.1584,0.3951,6701.73,5580.06,15929.2,0.1436
8,-2.7726,0.307,-0.1532,-0.0319,0.6691,3.3622,2.3198,2.217,1.1671,1.1444,0.9894,3.8962,0.429,6568.93,5678.44,16279.1,0.1545
8,-2.7726,-1.5594,1.8924,4.5367,3.7429,0.5652,0.1961,1.1739,5.4302,3.6442,4.4242,4.9675,0.3876,6590.94,5624.58,16159.3,0.1487
8,-2.7726,-0.9828,0.0426,-0.3863,0.5079,5.0403,-0.1495,1.6517,2.013,-0.2099,-0.9361,1.3243,0.3232,6576.89,5627.29,16287.2,0.1539
8,-2.7726,0.3159,1.1831,-0.5578,-0.8253,0.9492,-0.405,2.7223,0.3429,-1.688,4.6868,2.2022,0.407,6729.66,5574.8,16117.6,0.1561
8,-2.7726,-0.2146,-4.2718,-0.7253,0.7687,2.108,-1.9449,2.0989,0.6413,1.2064,3.9061,0.2729,0.366,6784.04,5577.34,16170.1,0.1584
8,-2.7726,0.6564,0.3606,3.2874,0.4001,2.3888,2.8084,0.18,0.2286,-2.3479,0.6107,0.7948,0.3793,6636.78,5561.85,15887.9,0.1449
8,-2.7726,-0.1298,3.6974,-1.4026,-0.2799,-1.7165,-0.5796,1.4869,0.4741,0.6283,2.0361,-2.1597,0.4214,6825.26,5672.36,16232.0,0.1704
8,-2.7726,-1.2233,2.2587,1.5583,2.0435,0.3679,2.1697,0.3484,-0.6113,0.0072,0.0582,-0.2686,0.4123,6663.97,5650.42,16131.1,0.1514
8,-2.7726,-0.3729,1.0165,-0.6008,1.1227,0.0913,-1.5967,-0.4784,0.393,5.418,2.949,3.156,0.4215,6697.01,5617.08,16179.5,0.158
8,-2.7726,1.736,1.4638,-0.7797,3.3622,1.5824,1.4895,4.5401,1.6121,1.4664,2.874,1.6613,0.3728,6675.89,5723.03,16263.0,0.1574
8,-2.7726,-2.7451,-0.1471,0.8647,0.557,2.0171,-1.0827,-0.7141,4.5656,3.7549,2.8936,5.2823,0.3972,6713.49,5682.98,16343.7,0.1586
8,-2.7726,-3.6129,0.9975,-0.7156,1.7825,1.7541,-0.617,0.1154,-1.1047,0.3998,-0.2794,-0.2376,0.3633,6533.41,5593.84,15954.3,0.1396
8,-2.7726,-3.6395,-0.3534,-1.6381,0.7033,-0.0101,2.5283,1.7021,3.416,3.0839,2.7528,1.6895,0.4599,6728.07,5659.45,16254.9,0.1595
8,-2.7726,-0.2188,-0.7406,5.6316,1.8196,-0.4879,3.8522,5.6432,1.3184,1.0863,2.2343,-0.0238,0.4207,6732.76,5712.89,16267.0,0.1606
8,-2.7726,-2.2405,0.0917,0.4609,1.2861,0.9392,-0.8366,0.5348,-2.2142,1.3335,2.5663,3.8415,0.38,6759.27,5668.53,16296.6,0.1589
8,-2.7726,3.3036,1.5564,0.6474,2.8858,0.5826,-0.9381,-2.4058,0.0868,2.706,3.2031,0.8874,0.308,6516.69,5627.01,16175.5,0.1522
8,-2.7726,-3.6169,3.7661,-0.6116,2.6078,2.9762,0.2131,-0.6522,2.6229,2.7986,3.5134,2.3631,0.4141,6527.34,5640.01,16100.1,0.1503
8,-2.7726,-1.0397,1.0115,1.122,1.3021,0.2903,0.2366,0.2386,-1.8965,1.5306,0.3485,-0.203,0.3624,6693.4,5611.87,16026.1,0.1434
8,-2.8451,1.3187,2.0824,3.6963,3.1384,1.1324,3.228,0.8123,0.2925,-0.9051,0.5304,0.2931,0.4214,7113.02,6014.28,17398.8,0.1873
8,-2.7726,-3.9964,-1.2558,-2.0992,-1.4678,-0.7615,-0.5887,0.449,0.7351,2.1269,2.5502,-1.8677,0.4482,6677.42,5605.63,16078.6,0.1646
8,-2.7726,-2.3483,0.9673,-1.092,2.3687,1.1936,6.1959,5.4381,2.3525,7.1053,5.6189,1.8975,0.3782,6734.93,5718.78,16350.4,0.1612
8,-2.7726,-0.9546,2.066,4.3356,6.4976,1.1087,3.2603,3.9498,3.3299,0.2731,1.6971,-0.1815,0.4258,6744.08,5703.3,16254.9,0.1684
8,-2.7726,0.24,6.5385,3.3138,5.294,4.5823,1.9667,4.1121,3.991,1.2278,1.5945,3.9177,0.4449,6130.35,5492.93,15545.2,0.1149
8,-2.7726,-2.4744,0.9528,6.4437,5.7208,6.4373,0.17,1.5019,0.0099,0.0935,6.8269,5.8422,0.4196,6621.38,5709.59,16176.8,0.1474
8,-2.7726,-0.8785,-2.8069,1.6472,0.001,4.3789,1.3048,2.2877,3.012,5.2772,3.8244,3.6431,0.4924,6437.68,5737.89,16225.3,0.1562
8,-2.7726,0.7118,2.7901,0.8165,1.3308,5.7286,5.2709,1.4691,1.4879,-0.084,1.2731,2.3001,0.441,6374.69,5695.06,16092.0,0.1467
8,-2.7726,3.4532,5.1156,2.6729,6.2988,5.0888,3.4539,3.1332,-0.0125,5.9527,5.6965,6.3041,0.5133,6290.33,5747.16,16153.9,0.1402
8,-2.7726,0.7492,2.1093,1.0996,4.2872,4.1199,1.9144,2.9228,1.2707,0.5613,0.6463,0.7805,0.494,6338.55,5756.93,16194.3,0.1412
8,-2.7726,0.8065,-0.2531,5.026,3.4755,4.6809,6.0858,4.9777,1.2576,6.4371,3.4117,3.2543,0.4272,6213.6,5714.74,15756.9,0.1282
8,-2.7726,3.0662,5.6952,4.114,6.7447,4.2077,3.075,1.5329,1.9651,1.8257,3.8637,3.9651,0.5199,6105.35,5847.31,16174.1,0.1211
8,-2.7726,0.9985,-0.4288,1.2091,1.43,-0.0912,2.1904,4.5729,6.6374,3.8509,4.5476,4.843,0.5208,6002.16,5686.78,15894.2,0.1223
8,-2.7726,0.8721,5.8671,3.2259,6.9141,7.0975,6.4482,4.8334,4.0702,5.1512,2.5145,4.0953,0.4942,5924.57,5739.74,16034.2,0.1223
8,-2.7726,2.1842,5.5652,3.2396,7.1053,5.4513,5.7941,6.1347,4.2379,7.4575,3.2516,0.2939,0.4451,6143.23,5847.33,16378.7,0.1411
8,-2.7726,-4.3616,2.9576,3.3287,4.4982,4.6201,5.53,4.6764,3.9268,5.1862,3.9647,4.8139,0.4771,6138.2,5870.6,16419.1,0.1228
8,-2.7726,1.222,4.7522,5.7433,4.7806,7.7302,5.2334,5.1336,4.2776,4.1285,4.592,2.1636,0.4904,6035.75,5740.53,15844.8,0.1217
8,-2.7726,-3.1702,-3.8381,4.0386,4.4567,5.3118,5.65,4.1415,8.3385,8.7304,2.713,0.6446,0.4693,6198.87,5871.03,16327.6,0.1345
8,-2.7726,0.8931,4.1586,3.9891,1.2926,0.0173,3.25,3.6114,2.1548,0.0241,6.3855,2.9392,0.4577,6121.02,5783.79,16310.1,0.1385
8,-2.7726,-2.7634,2.1395,4.6936,5.2981,1.7499,3.7381,0.3856,5.4209,1.3148,6.9701,0.0176,0.4002,6090.96,5654.95,16008.6,0.1254
8,-2.7726,1.6201,3.4077,2.8088,5.8844,2.9714,2.3008,3.7537,2.4147,1.8647,5.202,3.3471,0.4863,6110.87,5780.85,16281.8,0.1328
8,-2.7726,1.1449,3.1629,1.9474,1.7519,5.386,5.9732,4.4306,5.8064,1.3395,1.7678,3.9026,0.4153,6152.38,5790.71,16378.7,0.1338
8,-2.7726,3.5165,3.9677,2.5084,7.0598,1.7284,5.6246,7.3815,3.7045,4.7379,2.8787,0.3006,0.4288,5827.12,5638.0,15631.3,0.1075
8,-2.7726,-3.5852,2.4416,1.0171,0.2135,2.8184,6.0579,3.7209,0.8679,4.7752,3.4914,2.4029,0.5022,6260.88,5825.1,16462.1,0.1415
8,-2.7726,-0.6202,6.3263,3.6568,6.3515,2.9203,1.1795,1.2202,5.5257,2.0808,0.3591,1.1369,0.4993,5960.63,5734.69,16159.3,0.1242
8,-2.7726,-2.565,0.3902,1.4885,1.5737,1.885,1.2591,6.6501,4.406,4.9921,0.4852,2.8859,0.4868,6447.17,5839.97,16600.8,0.1529
8,-2.7726,1.4137,-2.1289,2.3039,1.2654,4.2586,3.6443,3.2449,2.5383,3.8954,1.6386,2.5308,0.4419,6378.16,5889.35,16635.7,0.1548
8,-2.7726,-3.173,0.7115,0.2715,0.3926,-0.4701,1.0181,0.7272,2.0941,6.0964,1.0828,4.6606,0.4488,6056.3,5708.99,16273.7,0.1382
8,-2.7726,-5.2202,0.6547,2.3466,2.386,4.4248,6.3072,2.6392,2.165,-0.1218,4.9481,3.5045,0.4906,6105.51,5711.86,16160.7,0.12
8,-2.7726,-1.166,-3.4377,1.3827,1.4104,3.7731,-0.8187,0.3551,0.1475,6.58,5.2872,5.0244,0.4488,6169.1,5706.71,16377.3,0.1397
8,-2.7726,-0.3361,2.6595,6.1252,5.7605,2.2112,3.47,2.2164,1.5889,2.9257,3.949,2.8577,0.463,6081.85,5811.12,16412.3,0.1257
8,-2.7726,1.7116,-0.3089,-0.7913,1.2343,2.4201,1.2742,3.8974,4.386,4.3252,0.9646,2.3874,0.4323,6105.99,5704.6,16264.3,0.1347
8,-2.7726,-1.6616,1.755,-0.7368,-1.3964,-0.1146,-0.9199,-0.7085,1.4099,-1.7684,0.9908,1.4778,0.3845,6393.42,5758.82,16517.3,0.1427
8,-2.7726,-2.6367,-2.9374,-0.6586,4.7679,2.205,4.8388,5.0985,3.2651,0.2614,-0.4012,3.7186,0.4566,6436.75,5728.35,16209.1,0.1383
8,-2.7726,3.2891,1.0073,2.9499,1.6872,1.9351,3.508,0.3982,0.7805,0.784,1.5914,0.4711,0.4541,6345.09,5880.39,16616.9,0.1461
8,-2.7726,-1.7656,2.6671,0.5779,1.0645,0.8304,2.9863,3.5988,-1.1809,-0.391,1.1371,1.6973,0.3605,6457.95,5793.03,16577.9,0.1515
8,-2.7726,-0.8777,-0.205,1.6504,0.1987,2.184,1.5445,-0.7593,0.0061,2.1434,2.6055,1.5729,0.5525,6211.41,5709.3,16283.1,0.1357
8,-2.7726,-3.7397,-3.1571,-3.8848,-1.7555,-0.9219,2.2039,1.1765,-0.9585,0.2122,0.6435,1.9754,0.402,6351.07,5673.3,16440.6,0.1462
8,-2.7726,-0.2819,-0.876,4.7755,2.3888,4.4018,-1.7357,2.8568,4.7397,1.6337,-2.3353,3.208,0.4073,6354.32,5842.12,16552.3,0.1534
8,-2.7726,-2.3392,1.432,-1.1976,0.0888,-0.4311,1.422,1.8228,-0.2315,1.1328,-1.2413,3.0853,0.4128,6070.24,5505.91,15882.5,0.1186
8,-2.7726,1.8755,-0.8479,4.3115,2.312,3.1223,3.4439,-0.5657,2.2498,2.2769,5.2737,1.5913,0.4561,6142.7,5747.97,16311.4,0.1442
8,-2.7726,-1.3127,0.9868,5.0211,5.7892,3.029,5.209,-0.6242,-2.3527,3.2348,1.2774,2.297,0.4546,6235.96,5859.6,16542.9,0.1467
8,-2.7726,-3.9448,-1.7152,-1.428,1.9395,1.6358,7.9107,1.409,4.8998,5.0221,-0.4953,3.4271,0.4474,6253.41,5717.32,16388.1,0.1384
8,-2.7726,-1.233,0.3952,2.9942,1.7039,5.5488,5.0151,3.828,6.4425,2.8808,5.0452,6.1163,0.4708,6052.45,5691.09,16244.1,0.1314
8,-2.7726,-1.4933,0.3701,3.3653,3.4981,1.2019,1.6776,-0.4574,3.1804,3.2931,1.8407,3.2973,0.4623,6260.46,5772.74,16460.8,0.1485
8,-2.7726,0.5466,0.9171,1.1348,3.0152,3.9837,-0.6924,5.3103,3.8039,1.1733,1.832,2.354,0.4685,6115.93,5693.39,16085.3,0.1261
8,-2.7726,-2.7607,2.8583,-1.3025,5.0568,2.7759,2.7993,3.4418,1.7979,3.8766,1.1206,2.8071,0.4553,6232.6,5816.39,16522.7,0.1474
8,-2.7726,0.1443,1.7438,9.443,2.3087,3.5003,3.28,6.014,6.0559,5.2223,4.5453,6.0996,0.4218,6012.13,5743.31,16355.8,0.1321
8,-2.7726,-2.2883,6.0402,-0.9133,5.1783,5.2544,4.0964,1.3569,3.0073,1.2115,-0.4628,2.1933,0.455,6032.92,5724.91,16289.9,0.1386
8,-2.7726,-0.5,-1.8442,1.5627,1.5516,5.3602,3.6574,2.4477,2.2834,6.7681,3.0405,1.3387,0.4631,6145.83,5755.5,16416.4,0.1397
8,-2.7726,3.1947,1.8009,5.8759,1.893,2.3706,2.8739,3.6638,6.7928,5.3609,3.4373,2.5447,0.4337,6198.26,5852.92,16431.2,0.1448
8,-2.7726,-1.6172,-4.6959,6.7829,5.3963,3.97,6.5306,4.5577,4.6573,2.8759,2.422,1.9256,0.4898,5928.3,5560.99,15970.5,0.1147
8,-2.7726,-0.3128,2.0929,0.3894,5.3092,4.1036,8.5978,6.4918,9.2334,6.8767,6.4743,4.2563,0.4538,6115.35,5816.63,16350.4,0.1384
8,-2.7726,1.5874,4.2149,1.5042,2.3407,2.2989,6.3253,0.0407,3.1453,-1.7539,1.7956,4.397,0.4878,6264.28,5759.16,16380.0,0.1436
8,-2.7726,-3.5162,-4.6907,4.6189,5.7624,4.3653,2.4872,1.3582,5.764,3.7471,-0.7583,5.7758,0.4071,6378.48,5816.34,16513.3,0.1601
8,-2.7726,-0.7903,-0.2043,3.9299,5.7133,1.524,0.2202,2.0356,2.5153,2.4838,2.0224,2.3586,0.4084,6520.99,5842.29,16552.3,0.1676
8,-2.7726,-1.031,2.1114,2.7113,2.7358,5.7404,1.7,1.973,0.8816,6.2849,6.4008,2.526,0.4753,6041.02,5696.45,16302.0,0.1339
8,-2.7726,1.9454,-0.3449,-0.601,2.059,-0.2142,1.0096,1.7148,1.1342,5.6341,2.3057,1.7497,0.5183,6241.54,5769.81,16216.3,0.1342
8,-2.7726,-0.1533,1.0295,3.6592,3.1606,0.5427,5.8932,2.3501,0.336,0.3171,2.7658,3.8202,0.5261,6161.09,5725.12,16452.7,0.1395
8,-2.7726,0.0727,-0.8197,5.0909,5.4011,4.9868,5.4896,0.8421,5.3238,5.6684,4.0619,3.7398,0.4564,6126.54,5722.46,16287.2,0.1492
8,-2.7726,1.731,0.047,-0.2124,4.1446,2.8778,2.9462,5.253,4.565,1.0439,4.0584,7.4018,0.5022,6048.42,5733.58,16288.5,0.1351
8,-2.7726,2.3917,5.9141,1.3075,2.8509,0.8993,0.7212,1.4497,4.6042,-0.745,0.1366,1.7708,0.4884,6176.13,5787.0,16439.3,0.1456
8,-2.7726,-3.1007,1.095,0.7522,1.136,1.3019,1.2388,1.8312,0.6414,-0.3588,2.8052,1.2294,0.491,6526.85,5903.09,16588.6,0.1623
8,-2.7726,0.5967,-1.3875,4.2194,1.9836,2.4767,3.9263,3.3936,3.1277,5.6323,1.1263,1.6227,0.475,5951.3,5595.33,15907.7,0.1238
